po_id,supplier_id,store_id,sku_id,order_date,promised_date,received_date,qty_ordered,qty_received,unit_cost_aed,po_value_aed
PO0106484,SUP07,DS07,SKU0186,2025-01-22,2025-01-27,2025-01-27,7,7,36.09,252.63
PO0106505,SUP07,DS07,SKU0186,2025-07-07,2025-07-12,2025-07-12,7,7,36.09,252.63
PO0106602,SUP06,DS07,SKU0158,2025-12-22,2025-12-28,2025-12-28,6,6,4.87,29.22
PO0106621,SUP06,DS07,SKU0158,2026-04-29,2026-05-05,2026-05-05,6,6,4.87,29.22
PO0106688,SUP08,DS07,SKU0252,2026-06-01,2026-06-08,2026-06-08,9,9,9.75,87.75
PO0106702,SUP01,DS07,SKU0031,2025-03-03,2025-03-05,2025-03-05,7,7,16.56,115.92
PO0106745,SUP01,DS07,SKU0031,2025-12-29,2025-12-31,2025-12-31,7,7,16.56,115.92
PO0106817,SUP04,DS07,SKU0089,2025-12-01,2025-12-02,2025-12-03,10,10,12.75,127.5
PO0106849,SUP03,DS07,SKU0067,2025-01-13,2025-01-16,2025-01-16,7,7,38.13,266.91
PO0106850,SUP03,DS07,SKU0067,2025-01-22,2025-01-25,2025-01-25,7,7,38.13,266.91
PO0106875,SUP03,DS07,SKU0067,2025-08-04,2025-08-07,2025-08-07,7,7,38.13,266.91
PO0107004,SUP05,DS07,SKU0105,2025-07-02,2025-07-06,2025-07-06,22,22,18.44,405.68
PO0107055,SUP02,DS07,SKU0062,2026-05-04,2026-05-06,2026-05-06,14,14,24.92,348.88
PO0107082,SUP06,DS07,SKU0160,2025-10-06,2025-10-12,2025-10-12,11,11,31.65,348.15
PO0107119,SUP08,DS07,SKU0241,2025-07-14,2025-07-21,2025-07-21,9,9,34.0,306.0
PO0107154,SUP04,DS07,SKU0083,2025-01-13,2025-01-14,2025-01-14,6,6,9.98,59.88
PO0107181,SUP04,DS07,SKU0083,2025-07-14,2025-07-15,2025-07-15,6,6,9.98,59.88
PO0107202,SUP04,DS07,SKU0083,2025-12-01,2025-12-02,2025-12-02,6,6,9.98,59.88
PO0107234,SUP04,DS07,SKU0083,2026-06-15,2026-06-16,2026-06-16,6,6,9.98,59.88
PO0107294,SUP08,DS08,SKU0261,2025-07-28,2025-08-04,2025-08-04,56,56,9.59,537.04
PO0107454,SUP06,DS08,SKU0176,2025-08-18,2025-08-24,2025-08-24,36,36,18.93,681.48
PO0107547,SUP06,DS08,SKU0161,2025-01-15,2025-01-21,2025-01-21,9,9,6.97,62.73
PO0107645,SUP06,DS08,SKU0161,2025-12-29,2026-01-04,2026-01-04,36,36,6.97,250.92
PO0107660,SUP06,DS08,SKU0161,2026-02-18,2026-02-24,2026-02-24,90,90,6.97,627.3
PO0107701,SUP08,DS08,SKU0266,2025-01-20,2025-01-27,2025-01-27,30,30,55.53,1665.9
PO0107719,SUP08,DS08,SKU0266,2025-03-24,2025-03-31,2025-03-31,42,42,55.53,2332.26
PO0107740,SUP08,DS08,SKU0266,2025-06-09,2025-06-16,2025-06-16,36,36,55.53,1999.08
PO0107831,SUP08,DS08,SKU0266,2026-04-22,2026-04-29,2026-04-29,18,18,55.53,999.54
PO0107884,SUP05,DS08,SKU0117,2025-05-14,2025-05-18,2025-05-18,22,22,6.63,145.86
PO0107912,SUP05,DS08,SKU0117,2025-09-03,2025-09-07,2025-09-07,22,22,6.63,145.86
PO0107952,SUP05,DS08,SKU0117,2026-02-11,2026-02-15,2026-02-15,22,22,6.63,145.86
PO0108024,SUP05,DS08,SKU0122,2025-05-26,2025-05-30,2025-05-30,36,36,14.64,527.04
PO0108067,SUP05,DS08,SKU0122,2025-11-05,2025-11-09,2025-11-09,18,18,14.64,263.52
PO0108097,SUP05,DS08,SKU0122,2026-02-23,2026-02-27,2026-02-27,36,30,14.64,527.04
PO0108134,SUP06,DS08,SKU0172,2025-01-15,2025-01-21,2025-01-21,14,14,42.5,595.0
PO0108171,SUP06,DS08,SKU0172,2025-05-28,2025-06-03,2025-06-03,14,14,42.5,595.0
PO0108416,SUP04,DS08,SKU0095,2026-04-13,2026-04-14,2026-04-14,18,18,14.05,252.9
PO0108633,SUP03,DS08,SKU0076,2025-08-04,2025-08-07,2025-08-07,24,19,10.47,251.28
PO0108669,SUP03,DS08,SKU0076,2026-02-18,2026-02-21,2026-02-21,8,8,10.47,83.76
PO0108764,SUP05,DS08,SKU0127,2026-01-05,2026-01-09,2026-01-09,22,22,18.35,403.7
PO0108787,SUP05,DS08,SKU0127,2026-04-13,2026-04-17,2026-04-17,44,44,18.35,807.4
PO0108864,SUP05,DS08,SKU0106,2025-11-03,2025-11-07,2025-11-07,24,24,13.19,316.56
PO0108924,SUP08,DS08,SKU0219,2025-02-10,2025-02-17,2025-02-17,24,24,25.73,617.52
PO0109064,SUP08,DS08,SKU0219,2026-06-17,2026-06-24,2026-06-24,16,16,25.73,411.68
PO0109068,SUP06,DS08,SKU0143,2025-01-01,2025-01-07,2025-01-07,56,55,9.59,537.04
PO0109124,SUP06,DS08,SKU0143,2025-08-27,2025-09-02,2025-09-02,14,14,9.59,134.26
PO0109166,SUP06,DS08,SKU0143,2026-03-02,2026-03-08,2026-03-08,42,42,9.59,402.78
PO0109172,SUP06,DS08,SKU0143,2026-03-30,2026-04-05,2026-04-05,28,28,9.59,268.52
PO0109360,SUP01,DS08,SKU0032,2025-04-02,2025-04-04,2025-04-04,9,9,20.07,180.63
PO0109443,SUP01,DS08,SKU0032,2026-03-16,2026-03-18,2026-03-18,18,16,20.07,361.26
PO0109448,SUP01,DS08,SKU0032,2026-04-01,2026-04-03,2026-04-06,9,6,20.07,180.63
PO0109653,SUP04,DS08,SKU0212,2025-07-09,2025-07-10,2025-07-10,8,8,14.16,113.28
PO0109696,SUP04,DS08,SKU0212,2025-12-10,2025-12-11,2025-12-11,8,8,14.16,113.28
PO0109702,SUP04,DS08,SKU0212,2026-01-12,2026-01-13,2026-01-13,12,12,14.16,169.92
PO0109747,SUP04,DS08,SKU0212,2026-06-29,2026-06-30,2026-06-30,12,12,14.16,169.92
PO0109781,SUP01,DS08,SKU0023,2025-05-28,2025-05-30,2025-05-30,10,10,7.18,71.8
PO0109888,SUP01,DS08,SKU0012,2025-02-10,2025-02-12,2025-02-12,18,18,13.34,240.12
PO0109905,SUP01,DS08,SKU0012,2025-05-12,2025-05-14,2025-05-14,9,9,13.34,120.06
PO0109906,SUP01,DS08,SKU0012,2025-05-14,2025-05-16,2025-05-16,9,9,13.34,120.06
PO0109965,SUP01,DS08,SKU0012,2026-03-30,2026-04-01,2026-04-02,18,14,13.34,240.12
PO0110110,SUP08,DS08,SKU0256,2026-04-27,2026-05-04,2026-05-04,16,16,19.95,319.2
PO0110178,SUP04,DS08,SKU0085,2025-07-16,2025-07-17,2025-07-17,6,6,11.53,69.18
PO0110253,SUP04,DS08,SKU0085,2026-05-04,2026-05-05,2026-05-05,18,18,11.53,207.54
PO0110364,SUP01,DS08,SKU0013,2026-03-09,2026-03-11,2026-03-11,14,13,6.28,87.92
PO0110392,SUP06,DS08,SKU0169,2025-01-13,2025-01-19,2025-01-19,7,7,5.78,40.46
PO0110478,SUP06,DS08,SKU0169,2025-12-03,2025-12-09,2025-12-09,7,7,5.78,40.46
PO0110507,SUP06,DS08,SKU0169,2026-03-18,2026-03-24,2026-03-24,7,7,5.78,40.46
PO0110574,SUP06,DS08,SKU0132,2025-09-08,2025-09-14,2025-09-14,17,17,2.19,37.23
PO0110703,SUP08,DS08,SKU0218,2025-11-24,2025-12-01,2025-12-02,8,8,27.82,222.56
PO0110782,SUP02,DS08,SKU0043,2025-06-04,2025-06-06,2025-06-06,15,15,23.87,358.05
PO0110953,SUP03,DS08,SKU0066,2026-03-04,2026-03-07,2026-03-07,7,7,24.41,170.87
PO0110962,SUP03,DS08,SKU0066,2026-04-06,2026-04-09,2026-04-10,14,14,24.41,341.74
PO0110971,SUP03,DS08,SKU0066,2026-05-06,2026-05-09,2026-05-09,7,7,24.41,170.87
PO0110997,SUP05,DS08,SKU0113,2025-03-24,2025-03-28,2025-03-28,17,17,24.71,420.07
PO0111082,SUP05,DS08,SKU0103,2025-02-24,2025-02-28,2025-03-01,12,12,13.83,165.96
PO0111106,SUP05,DS08,SKU0103,2025-06-23,2025-06-27,2025-06-27,12,12,13.83,165.96
PO0111145,SUP05,DS08,SKU0103,2025-12-22,2025-12-26,2025-12-26,12,10,13.83,165.96
PO0111274,SUP08,DS08,SKU0259,2025-04-23,2025-04-30,2025-04-30,10,10,28.05,280.5
PO0111343,SUP08,DS08,SKU0259,2026-03-04,2026-03-11,2026-03-11,10,10,28.05,280.5
PO0111379,SUP04,DS08,SKU0209,2025-01-27,2025-01-28,2025-01-28,8,8,11.93,95.44
PO0111406,SUP04,DS08,SKU0209,2025-05-07,2025-05-08,2025-05-08,4,4,11.93,47.72
PO0111434,SUP04,DS08,SKU0209,2025-08-13,2025-08-14,2025-08-14,8,8,11.93,95.44
PO0111448,SUP04,DS08,SKU0209,2025-10-01,2025-10-02,2025-10-02,4,4,11.93,47.72
PO0111495,SUP04,DS08,SKU0209,2026-03-23,2026-03-24,2026-03-24,8,8,11.93,95.44
PO0111659,SUP06,DS08,SKU0181,2025-05-19,2025-05-25,2025-05-25,9,9,9.21,82.89
PO0111691,SUP06,DS08,SKU0181,2025-10-06,2025-10-12,2025-10-12,9,9,9.21,82.89
PO0111732,SUP06,DS08,SKU0181,2026-04-06,2026-04-12,2026-04-14,9,9,9.21,82.89
PO0112074,SUP08,DS08,SKU0257,2025-04-21,2025-04-28,2025-04-28,11,11,30.99,340.89
PO0112508,SUP08,DS08,SKU0236,2025-04-23,2025-04-30,2025-04-30,6,6,7.43,44.58
PO0112532,SUP08,DS08,SKU0236,2025-07-28,2025-08-04,2025-08-04,12,12,7.43,89.16
PO0112603,SUP08,DS08,SKU0236,2026-04-13,2026-04-20,2026-04-20,6,6,7.43,44.58
PO0112695,SUP08,DS08,SKU0242,2025-10-13,2025-10-20,2025-10-20,12,12,11.11,133.32
PO0112709,SUP08,DS08,SKU0242,2025-12-03,2025-12-10,2025-12-10,12,12,11.11,133.32
PO0112715,SUP08,DS08,SKU0242,2025-12-24,2025-12-31,2026-01-02,6,6,11.11,66.66
PO0112759,SUP08,DS08,SKU0242,2026-06-17,2026-06-24,2026-06-24,12,12,11.11,133.32
PO0112797,SUP08,DS08,SKU0251,2025-06-09,2025-06-16,2025-06-16,6,6,9.4,56.4
PO0112880,SUP08,DS08,SKU0251,2026-04-13,2026-04-20,2026-04-20,18,18,9.4,169.2
PO0112937,SUP06,DS08,SKU0147,2025-08-06,2025-08-12,2025-08-12,12,12,7.48,89.76
PO0112943,SUP06,DS08,SKU0147,2025-09-15,2025-09-21,2025-09-21,12,10,7.48,89.76
PO0113028,SUP08,DS08,SKU0230,2025-07-14,2025-07-21,2025-07-21,11,11,25.78,283.58
PO0113044,SUP08,DS08,SKU0230,2025-10-08,2025-10-15,2025-10-15,11,11,25.78,283.58
PO0113103,SUP07,DS08,SKU0200,2025-03-03,2025-03-08,2025-03-08,11,11,37.61,413.71
PO0113264,SUP08,DS08,SKU0225,2025-11-17,2025-11-24,2025-11-24,8,8,15.57,124.56
PO0113277,SUP08,DS08,SKU0225,2026-01-19,2026-01-26,2026-01-26,8,8,15.57,124.56
PO0113320,SUP02,DS08,SKU0046,2025-02-10,2025-02-12,2025-02-12,11,11,5.49,60.39
PO0113454,SUP04,DS08,SKU0092,2025-09-01,2025-09-02,2025-09-02,8,8,13.24,105.92
PO0113514,SUP08,DS08,SKU0240,2025-01-22,2025-01-29,2025-01-29,6,6,6.79,40.74
PO0113653,SUP08,DS08,SKU0260,2025-04-28,2025-05-05,2025-05-05,10,10,37.49,374.9
PO0113685,SUP08,DS08,SKU0260,2025-10-06,2025-10-13,2025-10-13,10,10,37.49,374.9
PO0113712,SUP08,DS08,SKU0260,2026-03-11,2026-03-18,2026-03-18,10,10,37.49,374.9
PO0113744,SUP08,DS08,SKU0264,2025-03-31,2025-04-07,2025-04-07,12,12,37.12,445.44
PO0113755,SUP08,DS08,SKU0264,2025-06-11,2025-06-18,2025-06-18,12,12,37.12,445.44
PO0113839,SUP08,DS08,SKU0226,2025-07-07,2025-07-14,2025-07-14,12,12,19.38,232.56
PO0114010,SUP04,DS08,SKU0086,2025-12-08,2025-12-09,2025-12-09,7,7,12.37,86.59
PO0114013,SUP04,DS08,SKU0086,2025-12-17,2025-12-18,2025-12-18,7,7,12.37,86.59
PO0114039,SUP04,DS08,SKU0086,2026-04-13,2026-04-14,2026-04-14,7,7,12.37,86.59
PO0114129,SUP01,DS08,SKU0022,2026-02-18,2026-02-20,2026-02-20,9,6,11.52,103.68
PO0114214,SUP07,DS08,SKU0198,2026-02-02,2026-02-07,2026-02-07,11,11,16.38,180.18
PO0114223,SUP07,DS08,SKU0198,2026-03-30,2026-04-04,2026-04-04,22,22,16.38,360.36
PO0114253,SUP06,DS08,SKU0138,2025-06-02,2025-06-08,2025-06-08,16,16,14.33,229.28
PO0114258,SUP06,DS08,SKU0138,2025-07-16,2025-07-22,2025-07-22,16,16,14.33,229.28
PO0114283,SUP06,DS08,SKU0138,2026-02-25,2026-03-03,2026-03-03,16,16,14.33,229.28
PO0114307,SUP07,DS08,SKU0194,2025-02-17,2025-02-22,2025-02-22,7,7,33.9,237.3
PO0114383,SUP07,DS08,SKU0194,2026-03-11,2026-03-16,2026-03-16,7,7,33.9,237.3
PO0114387,SUP07,DS08,SKU0194,2026-03-30,2026-04-04,2026-04-04,7,7,33.9,237.3
PO0114560,SUP05,DS08,SKU0128,2026-06-22,2026-06-26,2026-06-26,16,16,19.75,316.0
PO0114563,SUP02,DS08,SKU0035,2025-01-06,2025-01-08,2025-01-08,11,11,16.75,184.25
PO0114662,SUP02,DS08,SKU0059,2025-05-05,2025-05-07,2025-05-07,10,10,22.04,220.4
PO0114747,SUP03,DS08,SKU0079,2025-03-31,2025-04-03,2025-04-03,8,8,33.15,265.2
PO0114909,SUP02,DS08,SKU0037,2025-02-12,2025-02-14,2025-02-14,17,17,17.45,296.65
PO0114923,SUP02,DS08,SKU0037,2025-07-02,2025-07-04,2025-07-04,17,17,17.45,296.65
PO0115003,SUP06,DS08,SKU0179,2025-09-08,2025-09-14,2025-09-14,7,7,19.74,138.18
PO0115031,SUP06,DS08,SKU0179,2026-03-02,2026-03-08,2026-03-08,7,7,19.74,138.18
PO0115040,SUP06,DS08,SKU0179,2026-04-08,2026-04-14,2026-04-14,7,7,19.74,138.18
PO0115053,SUP06,DS08,SKU0179,2026-06-08,2026-06-14,2026-06-14,14,14,19.74,276.36
PO0115075,SUP04,DS08,SKU0210,2025-04-14,2025-04-15,2025-04-15,6,6,24.59,147.54
PO0115077,SUP04,DS08,SKU0210,2025-04-28,2025-04-29,2025-04-29,6,6,24.59,147.54
PO0115116,SUP04,DS08,SKU0210,2025-12-24,2025-12-25,2025-12-25,6,6,24.59,147.54
PO0115197,SUP03,DS08,SKU0063,2025-09-15,2025-09-18,2025-09-18,5,5,41.59,207.95
PO0115240,SUP03,DS08,SKU0063,2026-04-08,2026-04-11,2026-04-11,5,5,41.59,207.95
PO0115282,SUP01,DS08,SKU0002,2025-07-21,2025-07-23,2025-07-23,12,12,11.62,139.44
PO0115318,SUP01,DS08,SKU0002,2026-04-27,2026-04-29,2026-05-02,12,12,11.62,139.44
PO0115323,SUP01,DS08,SKU0002,2026-06-08,2026-06-10,2026-06-11,12,12,11.62,139.44
PO0115462,SUP04,DS08,SKU0207,2025-09-03,2025-09-04,2025-09-04,6,6,14.97,89.82
PO0115515,SUP04,DS08,SKU0207,2026-06-29,2026-06-30,2026-06-30,6,6,14.97,89.82
PO0115575,SUP04,DS08,SKU0091,2026-02-16,2026-02-17,2026-02-17,9,9,11.99,107.91
PO0115631,SUP04,DS08,SKU0213,2025-08-13,2025-08-14,2025-08-14,6,6,12.99,77.94
PO0115768,SUP03,DS08,SKU0068,2025-04-09,2025-04-12,2025-04-12,8,8,50.9,407.2
PO0115929,SUP04,DS08,SKU0215,2025-04-16,2025-04-17,2025-04-17,7,7,23.43,164.01
PO0115956,SUP04,DS08,SKU0215,2025-09-15,2025-09-16,2025-09-16,7,6,23.43,164.01
PO0116094,SUP07,DS08,SKU0191,2025-09-08,2025-09-13,2025-09-13,10,10,28.89,288.9
PO0116117,SUP07,DS08,SKU0191,2026-02-23,2026-02-28,2026-02-28,10,10,28.89,288.9
PO0116118,SUP07,DS08,SKU0191,2026-03-02,2026-03-07,2026-03-07,10,10,28.89,288.9
PO0116131,SUP07,DS08,SKU0191,2026-06-01,2026-06-06,2026-06-06,10,10,28.89,288.9
PO0116209,SUP08,DS08,SKU0238,2026-03-23,2026-03-30,2026-03-30,7,7,29.64,207.48
PO0116286,SUP04,DS08,SKU0205,2025-03-31,2025-04-01,2025-04-01,5,5,23.96,119.8
PO0116385,SUP04,DS08,SKU0205,2026-06-17,2026-06-18,2026-06-18,5,5,23.96,119.8
PO0116432,SUP06,DS08,SKU0131,2025-06-30,2025-07-06,2025-07-06,19,19,17.2,326.8
PO0116456,SUP05,DS08,SKU0115,2025-01-01,2025-01-05,2025-01-05,16,16,2.42,38.72
PO0116481,SUP05,DS08,SKU0115,2025-12-17,2025-12-21,2025-12-21,16,16,2.42,38.72
PO0116565,SUP03,DS08,SKU0073,2025-01-27,2025-01-30,2025-01-30,4,4,13.21,52.84
PO0116753,SUP03,DS08,SKU0069,2025-01-29,2025-02-01,2025-02-01,4,4,47.96,191.84
PO0116801,SUP03,DS08,SKU0069,2025-09-22,2025-09-25,2025-09-25,4,4,47.96,191.84
PO0116879,SUP02,DS08,SKU0052,2025-08-27,2025-08-29,2025-08-29,10,10,12.38,123.8
PO0116947,SUP01,DS08,SKU0028,2025-09-24,2025-09-26,2025-09-26,8,8,5.7,45.6
PO0117075,SUP08,DS08,SKU0239,2025-12-15,2025-12-22,2025-12-22,8,8,37.3,298.4
PO0117111,SUP01,DS08,SKU0029,2025-03-17,2025-03-19,2025-03-19,8,7,21.46,171.68
PO0117160,SUP01,DS08,SKU0029,2026-04-20,2026-04-22,2026-04-22,8,8,21.46,171.68
PO0117183,SUP01,DS08,SKU0006,2025-04-02,2025-04-04,2025-04-04,10,10,15.7,157.0
PO0117187,SUP01,DS08,SKU0006,2025-05-05,2025-05-07,2025-05-07,10,10,15.7,157.0
PO0117194,SUP01,DS08,SKU0006,2025-06-23,2025-06-25,2025-06-25,10,10,15.7,157.0
PO0117221,SUP01,DS08,SKU0006,2025-12-29,2025-12-31,2025-12-31,10,10,15.7,157.0
PO0117297,SUP06,DS08,SKU0174,2025-04-07,2025-04-13,2025-04-13,7,7,37.74,264.18
PO0117366,SUP03,DS08,SKU0082,2025-04-21,2025-04-24,2025-04-24,7,7,26.06,182.42
PO0117420,SUP03,DS08,SKU0082,2026-06-08,2026-06-11,2026-06-11,7,7,26.06,182.42
PO0117509,SUP06,DS08,SKU0144,2025-04-30,2025-05-06,2025-05-06,14,14,13.18,184.52
PO0117577,SUP07,DS08,SKU0188,2025-01-27,2025-02-01,2025-02-01,8,8,38.92,311.36
PO0117651,SUP06,DS08,SKU0149,2026-01-05,2026-01-11,2026-01-11,24,24,3.75,90.0
PO0117721,SUP04,DS08,SKU0099,2026-03-16,2026-03-17,2026-03-17,10,10,10.45,104.5
PO0117906,SUP08,DS08,SKU0232,2026-05-06,2026-05-13,2026-05-13,10,10,28.23,282.3
PO0118056,SUP01,DS08,SKU0001,2025-07-14,2025-07-16,2025-07-16,6,6,4.07,24.42
PO0118183,SUP01,DS08,SKU0004,2025-11-03,2025-11-05,2025-11-05,9,9,8.6,77.4
PO0118235,SUP02,DS08,SKU0038,2025-12-22,2025-12-24,2025-12-24,16,16,18.51,296.16
PO0118313,SUP01,DS08,SKU0015,2025-03-31,2025-04-02,2025-04-02,11,11,18.01,198.11
PO0118342,SUP01,DS08,SKU0015,2026-01-21,2026-01-23,2026-01-23,11,11,18.01,198.11
PO0118639,SUP01,DS08,SKU0009,2025-02-19,2025-02-21,2025-02-21,8,8,4.73,37.84
PO0118659,SUP01,DS08,SKU0009,2025-09-15,2025-09-17,2025-09-17,8,8,4.73,37.84
PO0118774,SUP08,DS08,SKU0254,2025-04-16,2025-04-23,2025-04-23,11,11,6.75,74.25
PO0118825,SUP02,DS08,SKU0054,2026-04-01,2026-04-03,2026-04-03,15,15,15.44,231.6
PO0118858,SUP06,DS08,SKU0159,2025-12-08,2025-12-14,2025-12-14,9,9,36.68,330.12
PO0118910,SUP04,DS08,SKU0093,2025-04-14,2025-04-15,2025-04-15,10,10,3.65,36.5
PO0118957,SUP04,DS08,SKU0093,2026-03-09,2026-03-10,2026-03-10,10,10,3.65,36.5
PO0119014,SUP04,DS08,SKU0100,2025-03-24,2025-03-25,2025-03-25,10,10,4.5,45.0
PO0119122,SUP03,DS08,SKU0070,2025-03-05,2025-03-08,2025-03-08,5,5,16.1,80.5
PO0119200,SUP04,DS08,SKU0204,2025-03-26,2025-03-27,2025-03-27,7,7,17.64,123.48
PO0119316,SUP07,DS08,SKU0183,2026-05-20,2026-05-25,2026-05-25,7,7,12.43,87.01
PO0119349,SUP06,DS08,SKU0168,2026-02-23,2026-03-01,2026-03-01,11,11,31.15,342.65
