trip_id,requested_at,city_id,pickup_zone,dropoff_zone,captain_id,vehicle_class,status,fare_aed,distance_km,duration_min,eta_promised_min,eta_actual_min,surge_multiplier,rider_rating
TRP0299474,2026-05-23 21:00:00,SHJ,Z12,Z02,CPT01739,Go,completed,22.38,6.4,20.3,7.6,7.3,0.98,4.9
TRP0299736,2026-05-27 19:00:00,SHJ,Z12,Z04,CPT01654,Go,cancelled_rider,0.0,0.0,0.0,6.5,7.2,1.02,
TRP0299781,2026-05-28 12:00:00,SHJ,Z12,Z11,CPT01563,Go Plus,completed,28.09,5.24,17.6,8.3,5.6,1.01,4.5
TRP0299824,2026-05-28 22:00:00,SHJ,Z12,Z14,CPT01739,Business,completed,118.14,25.27,77.1,9.3,7.3,1.01,5.0
TRP0300001,2026-05-30 19:00:00,SHJ,Z12,Z09,CPT00667,Go Plus,completed,30.22,6.8,27.8,8.0,6.8,0.96,4.4
TRP0300016,2026-05-30 21:00:00,SHJ,Z12,Z15,CPT01647,Go Plus,completed,21.94,1.25,6.3,7.2,7.9,1.19,4.4
TRP0300069,2026-05-31 16:00:00,SHJ,Z12,Z13,CPT01525,Business,completed,48.41,5.96,21.0,8.2,8.3,1.02,5.0
TRP0300227,2026-06-02 20:00:00,SHJ,Z12,Z03,CPT02494,Go Plus,completed,37.28,9.11,26.9,7.3,8.8,1.01,4.7
TRP0300274,2026-06-03 15:00:00,SHJ,Z12,Z15,CPT00813,Go,completed,23.07,3.5,14.8,9.5,9.9,1.32,4.5
TRP0300369,2026-06-05 06:00:00,SHJ,Z12,Z13,CPT01190,Go,completed,29.96,10.25,33.3,7.3,8.5,1.0,4.4
TRP0300623,2026-06-07 22:00:00,SHJ,Z12,Z05,CPT00518,Go,completed,13.2,1.26,6.9,8.2,8.4,0.99,5.0
TRP0300637,2026-06-08 05:00:00,SHJ,Z12,Z12,CPT00692,Max,completed,29.4,2.2,8.8,7.9,8.4,1.02,5.0
TRP0300775,2026-06-10 11:00:00,SHJ,Z12,Z11,CPT02469,Go,completed,29.06,10.25,30.9,7.1,9.3,0.97,5.0
TRP0300916,2026-06-12 10:00:00,SHJ,Z12,Z10,CPT01169,Go Plus,completed,38.56,9.65,31.9,8.3,6.3,1.01,4.8
TRP0301026,2026-06-13 15:00:00,SHJ,Z12,Z06,CPT02105,Go Plus,completed,42.12,11.15,31.2,8.1,8.6,1.01,4.1
TRP0301234,2026-06-16 16:00:00,SHJ,Z12,Z11,CPT01641,Go,completed,18.2,3.7,18.8,8.2,7.4,1.02,4.7
TRP0301868,2026-06-25 18:00:00,SHJ,Z12,Z14,CPT00218,Go,completed,57.51,20.4,56.6,6.8,9.6,1.18,4.2
TRP0302051,2026-06-27 19:00:00,SHJ,Z12,Z13,CPT00196,Go,completed,41.6,16.32,45.6,7.2,8.7,1.01,4.3
TRP0302303,2026-06-30 22:00:00,SHJ,Z12,Z03,CPT02243,Go,completed,26.53,8.25,23.5,8.3,7.9,1.01,4.3
TRP0302642,2025-07-08 20:00:00,SHJ,Z13,Z12,CPT00121,Go,completed,24.86,7.36,22.7,8.0,6.3,1.01,4.7
TRP0302774,2025-07-12 09:00:00,SHJ,Z13,Z11,CPT00877,Go,completed,24.6,7.35,22.6,7.5,6.1,1.0,4.8
TRP0303189,2025-07-20 19:00:00,SHJ,Z13,Z05,CPT00864,Business,completed,55.86,8.61,20.2,7.4,8.7,0.98,5.0
TRP0303388,2025-07-25 10:00:00,SHJ,Z13,Z04,CPT02374,Business,completed,35.84,3.04,13.0,7.0,8.3,0.97,4.6
TRP0303759,2025-08-01 11:00:00,SHJ,Z13,Z10,CPT00393,Business,completed,93.45,12.15,25.8,8.0,10.2,1.34,4.1
TRP0303767,2025-08-01 15:00:00,SHJ,Z13,Z08,CPT00284,Go,completed,26.56,8.41,27.0,7.0,6.8,1.0,5.0
TRP0303834,2025-08-02 18:00:00,SHJ,Z13,Z09,CPT02045,Go,completed,26.58,8.42,24.7,7.5,5.9,1.0,4.5
TRP0303967,2025-08-06 00:00:00,SHJ,Z13,Z08,CPT02036,Go Plus,completed,26.92,4.86,14.9,7.4,6.8,1.0,4.9
TRP0304057,2025-08-08 11:00:00,SHJ,Z13,Z03,CPT01103,Business,completed,86.22,16.97,50.0,7.0,7.9,0.99,4.7
TRP0304109,2025-08-09 12:00:00,SHJ,Z13,Z08,CPT01424,Go Plus,completed,20.58,2.16,7.1,8.5,5.5,1.0,4.5
TRP0304238,2025-08-11 20:00:00,SHJ,Z13,Z08,CPT01790,Go,completed,25.81,7.73,21.6,7.6,5.1,1.02,4.5
TRP0304315,2025-08-13 19:00:00,SHJ,Z13,Z04,CPT02046,Go,completed,32.42,12.5,33.5,7.7,7.0,0.95,5.0
TRP0304512,2025-08-17 07:00:00,SHJ,Z13,Z15,CPT02073,Business,completed,44.74,5.33,17.6,7.9,6.8,0.99,4.6
TRP0304538,2025-08-17 17:00:00,SHJ,Z13,Z01,CPT00314,Go,completed,43.92,13.2,42.0,7.9,8.3,1.24,4.6
TRP0304953,2025-08-26 19:00:00,SHJ,Z13,Z13,CPT01569,Business,completed,46.79,6.04,19.4,7.2,7.3,0.98,4.6
TRP0305022,2025-08-28 20:00:00,SHJ,Z13,Z14,CPT01719,Go,completed,26.75,8.81,21.7,6.4,6.4,0.98,4.4
TRP0305028,2025-08-28 22:00:00,SHJ,Z13,Z03,CPT01424,Go,completed,20.51,4.82,14.5,6.8,9.8,1.03,4.6
TRP0305451,2025-09-06 20:00:00,SHJ,Z13,Z05,CPT01787,Go,completed,43.63,17.64,54.0,7.8,9.5,1.0,4.9
TRP0305683,2025-09-12 10:00:00,SHJ,Z13,Z05,CPT01358,Go Plus,completed,30.9,6.17,16.6,8.8,7.6,1.03,5.0
TRP0305777,2025-09-14 12:00:00,SHJ,Z13,Z08,CPT01833,Business,completed,50.0,6.95,23.1,6.4,7.5,0.98,5.0
TRP0306200,2025-09-24 05:00:00,SHJ,Z13,Z02,CPT01677,Go,completed,29.96,10.41,38.0,8.4,6.2,0.99,4.7
TRP0306292,2025-09-26 10:00:00,SHJ,Z13,Z05,CPT01371,Go,completed,91.28,22.74,75.6,7.7,8.3,1.72,5.0
TRP0306411,2025-09-28 13:00:00,SHJ,Z13,Z04,CPT00381,Go,completed,20.69,4.81,14.0,7.6,8.4,1.04,5.0
TRP0306484,2025-09-29 20:00:00,SHJ,Z13,Z15,CPT01126,Go,completed,26.35,8.44,23.8,8.4,6.7,0.99,4.6
TRP0306740,2025-10-05 13:00:00,SHJ,Z13,Z03,CPT02104,Go Plus,completed,45.87,13.12,33.2,7.3,6.1,0.99,4.9
TRP0306894,2025-10-08 17:00:00,SHJ,Z13,Z11,CPT00364,Go,completed,12.36,0.87,5.0,7.4,9.7,0.98,5.0
TRP0306927,2025-10-09 14:00:00,SHJ,Z13,Z12,CPT00840,Business,completed,45.91,5.66,11.0,7.2,7.5,0.99,5.0
TRP0307135,2025-10-13 14:00:00,SHJ,Z13,Z08,CPT00101,Go,completed,22.88,3.08,13.6,7.3,7.5,1.37,4.6
TRP0307160,2025-10-14 10:00:00,SHJ,Z13,Z15,CPT02392,Go,completed,42.45,16.55,40.8,5.8,7.5,1.02,4.4
TRP0307167,2025-10-14 12:00:00,SHJ,Z13,Z04,CPT01676,Go Plus,completed,62.23,8.28,26.1,7.6,11.0,1.78,4.4
TRP0307198,2025-10-14 22:00:00,SHJ,Z13,Z04,CPT00524,Business,completed,51.96,7.21,25.8,6.5,6.7,1.0,4.9
TRP0307279,2025-10-16 22:00:00,SHJ,Z13,Z07,CPT02036,Go,completed,34.64,12.78,31.3,7.9,7.8,1.0,4.0
TRP0307335,2025-10-17 21:00:00,SHJ,Z13,Z11,CPT00722,Go,cancelled_rider,0.0,0.0,0.0,6.8,10.0,1.33,
TRP0307418,2025-10-19 22:00:00,SHJ,Z13,Z03,CPT01543,Go,completed,39.07,12.91,44.8,7.1,7.9,1.12,4.0
TRP0307608,2025-10-24 12:00:00,SHJ,Z13,Z02,CPT00250,Go,completed,27.26,6.65,22.3,8.2,8.2,1.17,4.8
TRP0307890,2025-10-30 20:00:00,SHJ,Z13,Z01,CPT00187,Business,completed,48.55,6.0,25.7,6.5,8.9,1.02,4.1
TRP0308013,2025-11-02 11:00:00,SHJ,Z13,Z09,CPT01732,Go Plus,completed,43.43,9.2,35.6,7.4,5.7,1.17,4.3
TRP0308079,2025-11-03 21:00:00,SHJ,Z13,Z05,CPT00144,Max,completed,54.11,3.17,9.8,7.8,,1.7,4.7
TRP0308243,2025-11-08 06:00:00,SHJ,Z13,Z08,CPT00890,Go,completed,40.22,11.31,33.6,7.0,7.5,1.26,4.7
TRP0308294,2025-11-09 06:00:00,SHJ,Z13,Z15,CPT01499,Go,completed,18.55,4.08,14.4,7.1,8.8,1.0,4.8
TRP0308680,2025-11-17 10:00:00,SHJ,Z13,Z15,CPT00975,Go,completed,63.89,25.74,46.7,7.1,6.9,1.09,4.6
TRP0308930,2025-11-22 18:00:00,SHJ,Z13,Z14,CPT00153,Go,completed,19.16,4.11,15.4,8.1,3.8,1.03,5.0
TRP0309342,2025-11-30 21:00:00,SHJ,Z13,Z13,CPT00439,Business,completed,62.15,6.7,21.8,7.6,8.1,1.24,4.5
TRP0309380,2025-12-01 19:00:00,SHJ,Z13,Z02,CPT01178,Go,completed,38.69,10.92,42.8,6.2,8.4,1.24,4.8
TRP0309395,2025-12-02 10:00:00,SHJ,Z13,Z11,CPT01732,Go,completed,31.57,6.6,20.2,7.4,12.1,1.36,4.2
TRP0309408,2025-12-02 14:00:00,SHJ,Z13,Z10,CPT00082,Go,completed,41.8,16.65,36.9,8.5,6.0,1.0,5.0
TRP0309778,2025-12-10 15:00:00,SHJ,Z13,Z04,CPT00116,Go Plus,completed,24.18,3.59,9.3,7.4,7.7,1.01,5.0
TRP0309859,2025-12-12 11:00:00,SHJ,Z13,Z14,CPT00753,Go,completed,35.01,8.39,30.2,7.9,7.9,1.32,4.5
TRP0309934,2025-12-13 16:00:00,SHJ,Z13,Z13,CPT00741,Go Plus,completed,48.75,14.79,32.1,8.2,6.7,0.97,4.7
TRP0310803,2025-12-31 12:00:00,SHJ,Z13,Z08,CPT02432,Business,completed,31.09,1.5,6.1,8.2,5.7,0.99,4.6
TRP0310888,2026-01-02 07:00:00,SHJ,Z13,Z07,CPT00127,Go,completed,19.05,4.56,12.7,7.2,6.4,0.98,4.6
TRP0310924,2026-01-02 17:00:00,SHJ,Z13,Z07,CPT01336,Go,completed,19.47,3.37,14.1,7.6,6.9,1.13,4.9
TRP0310961,2026-01-03 12:00:00,SHJ,Z13,Z01,CPT00250,Go Plus,completed,37.85,9.04,28.2,7.0,7.9,1.03,4.5
TRP0311056,2026-01-06 07:00:00,SHJ,Z13,Z03,CPT01103,Go,completed,20.32,5.26,17.3,6.6,8.1,0.98,4.7
TRP0311386,2026-01-13 07:00:00,SHJ,Z13,Z02,CPT00939,Go,completed,21.52,5.57,17.0,6.4,7.0,1.01,5.0
TRP0311568,2026-01-17 01:00:00,SHJ,Z13,Z06,CPT00315,Go,completed,31.2,10.75,27.9,8.2,8.1,1.01,4.5
TRP0312234,2026-01-29 18:00:00,SHJ,Z13,Z08,CPT01343,Go,completed,18.32,4.16,13.4,8.1,8.3,0.98,4.7
TRP0312254,2026-01-29 22:00:00,SHJ,Z13,Z15,CPT00778,Go Plus,completed,26.76,4.79,15.3,8.1,8.3,1.0,5.0
TRP0312358,2026-01-31 23:00:00,SHJ,Z13,Z02,CPT02512,Go,completed,32.59,11.85,31.2,6.4,8.8,0.99,5.0
TRP0312445,2026-02-02 17:00:00,SHJ,Z13,Z05,CPT02230,Go,completed,59.08,21.12,41.1,6.7,8.6,1.18,4.5
TRP0312833,2026-02-10 08:00:00,SHJ,Z13,Z01,CPT01706,Go,completed,32.26,11.32,31.1,8.3,5.7,1.01,4.3
TRP0312907,2026-02-11 17:00:00,SHJ,Z13,Z06,CPT02276,Go Plus,completed,41.03,10.69,24.7,7.3,8.7,1.01,4.8
TRP0313039,2026-02-14 10:00:00,SHJ,Z13,Z04,CPT00032,Go Plus,completed,32.76,5.74,15.0,7.2,9.4,1.13,4.8
TRP0313243,2026-02-18 14:00:00,SHJ,Z13,Z13,CPT00379,Go,completed,16.63,3.32,10.5,7.9,8.1,0.97,5.0
TRP0313714,2026-02-27 07:00:00,SHJ,Z13,Z06,CPT01597,Go Plus,completed,25.98,4.57,15.3,7.2,8.0,0.99,4.7
TRP0313978,2026-03-04 06:00:00,SHJ,Z13,Z05,CPT01983,Max,completed,51.88,9.64,30.0,8.0,7.5,1.0,5.0
TRP0314574,2026-03-15 06:00:00,SHJ,Z13,Z12,CPT01095,Go,cancelled_rider,0.0,0.0,0.0,8.3,7.2,1.01,
TRP0314940,2026-03-22 04:00:00,SHJ,Z13,Z15,CPT00424,Go,completed,22.41,6.29,17.2,7.2,7.8,0.99,4.8
TRP0314994,2026-03-22 19:00:00,SHJ,Z13,Z03,CPT00026,Go Plus,completed,31.04,7.02,19.4,6.4,8.8,0.97,4.5
TRP0315081,2026-03-24 12:00:00,SHJ,Z13,Z11,CPT02384,Business,completed,42.75,5.02,19.9,7.9,7.5,0.97,4.7
TRP0315107,2026-03-25 00:00:00,SHJ,Z13,Z07,CPT02247,Go,completed,19.46,4.47,13.9,6.8,5.8,1.01,5.0
TRP0315273,2026-03-27 17:00:00,SHJ,Z13,Z12,CPT00722,Max,completed,51.24,9.27,29.0,7.1,7.1,1.01,5.0
TRP0315278,2026-03-27 19:00:00,SHJ,Z13,Z07,CPT02269,Go Plus,completed,41.05,10.7,35.7,7.4,9.3,1.01,4.6
TRP0315444,2026-03-30 17:00:00,SHJ,Z13,Z06,CPT00533,Max,completed,50.49,9.19,26.6,5.6,7.9,1.0,5.0
TRP0315532,2026-03-31 22:00:00,SHJ,Z13,Z08,CPT01171,Go,completed,20.71,4.92,14.9,5.9,9.4,1.03,5.0
TRP0315628,2026-04-02 17:00:00,SHJ,Z13,Z05,CPT00093,Go Plus,completed,37.14,7.39,17.7,6.4,7.5,1.13,4.1
TRP0315719,2026-04-04 07:00:00,SHJ,Z13,Z12,CPT02495,Go Plus,completed,43.15,12.14,36.0,7.1,6.2,0.98,5.0
TRP0315867,2026-04-06 13:00:00,SHJ,Z13,Z03,CPT00985,Go,completed,12.48,0.8,6.7,7.0,7.4,1.0,4.0
TRP0316092,2026-04-10 11:00:00,SHJ,Z13,Z10,CPT02531,Go,completed,64.58,25.22,60.2,7.1,6.5,1.12,4.3
TRP0316112,2026-04-10 15:00:00,SHJ,Z13,Z08,CPT00692,Business,completed,90.36,14.05,47.3,6.0,8.9,1.18,4.9
TRP0316206,2026-04-11 20:00:00,SHJ,Z13,Z03,CPT00393,Business,completed,53.68,7.69,26.6,7.6,8.5,1.0,4.9
TRP0316291,2026-04-13 12:00:00,SHJ,Z13,Z05,CPT00315,Go,completed,24.82,6.25,22.9,7.5,6.7,1.1,5.0
TRP0316429,2026-04-15 21:00:00,SHJ,Z13,Z08,CPT01016,Business,completed,51.27,7.02,24.0,6.5,6.7,1.0,4.8
TRP0316453,2026-04-16 13:00:00,SHJ,Z13,Z10,CPT02247,Go,completed,29.61,10.06,25.7,7.1,6.1,1.0,4.8
TRP0316544,2026-04-17 23:00:00,SHJ,Z13,Z10,CPT00774,Go Plus,completed,45.06,12.58,36.4,9.0,5.5,1.0,5.0
TRP0316774,2026-04-21 20:00:00,SHJ,Z13,Z03,CPT02451,Go,completed,87.68,28.15,68.5,7.6,10.4,1.39,4.7
TRP0316937,2026-04-24 13:00:00,SHJ,Z13,Z05,CPT00144,Go Plus,completed,51.47,14.67,52.3,7.7,5.9,1.03,4.7
TRP0317043,2026-04-25 17:00:00,SHJ,Z13,Z10,CPT01082,Go,completed,20.82,5.31,15.8,7.0,5.9,1.0,4.8
TRP0317114,2026-04-26 17:00:00,SHJ,Z13,Z05,CPT02529,Go Plus,completed,42.64,11.37,31.2,7.1,6.7,1.01,4.8
TRP0317198,2026-04-27 21:00:00,SHJ,Z13,Z06,CPT01592,Business,completed,60.01,6.22,23.7,8.4,7.9,1.24,5.0
TRP0317200,2026-04-27 21:00:00,SHJ,Z13,Z15,CPT01016,Go,completed,24.97,4.94,16.8,7.8,9.0,1.24,4.6
TRP0317397,2026-05-01 15:00:00,SHJ,Z13,Z04,CPT01771,Business,completed,50.44,6.38,19.9,6.8,5.7,1.03,4.8
TRP0317885,2026-05-08 19:00:00,SHJ,Z13,Z10,CPT01532,Business,completed,70.29,12.11,33.1,7.4,7.9,1.01,4.0
TRP0318024,2026-05-10 20:00:00,SHJ,Z13,Z10,CPT02253,Go Plus,completed,35.76,8.62,23.2,7.5,7.6,1.0,4.3
TRP0318038,2026-05-11 11:00:00,SHJ,Z13,Z08,CPT00393,Max,completed,52.32,9.78,26.3,7.9,7.8,1.0,4.9
TRP0318097,2026-05-12 12:00:00,SHJ,Z13,Z08,CPT00808,Go,completed,35.4,13.38,39.6,7.5,7.4,0.99,5.0
TRP0318173,2026-05-13 15:00:00,SHJ,Z13,Z03,CPT01654,Go,completed,32.61,8.62,31.7,6.8,4.2,1.21,4.7
TRP0318178,2026-05-13 16:00:00,SHJ,Z13,Z04,CPT02467,Go,completed,15.78,2.76,10.5,6.7,8.1,0.98,4.6
TRP0318233,2026-05-14 16:00:00,SHJ,Z13,Z04,CPT01168,Go,completed,67.91,15.15,45.1,6.4,,1.74,4.6
TRP0318293,2026-05-15 15:00:00,SHJ,Z13,Z10,CPT01413,Business,cancelled_rider,0.0,0.0,0.0,8.0,8.4,1.07,
TRP0318365,2026-05-16 11:00:00,SHJ,Z13,Z14,CPT02191,Business,cancelled_rider,0.0,0.0,0.0,7.4,7.2,1.01,
TRP0318652,2026-05-21 11:00:00,SHJ,Z13,Z01,CPT02599,Go Plus,completed,45.49,12.76,41.9,7.9,4.1,1.0,5.0
TRP0318722,2026-05-22 14:00:00,SHJ,Z13,Z03,CPT01532,Go Plus,completed,34.92,7.83,23.3,7.3,9.2,1.03,4.9
TRP0318803,2026-05-23 14:00:00,SHJ,Z13,Z13,CPT02217,Business,completed,29.59,1.34,5.7,7.4,8.1,0.96,4.7
TRP0319078,2026-05-27 20:00:00,SHJ,Z13,Z09,CPT02276,Go,completed,20.88,4.13,13.1,6.8,8.5,1.12,4.9
TRP0319328,2026-05-31 14:00:00,SHJ,Z13,Z10,CPT01363,Go Plus,completed,48.92,8.94,25.3,7.5,9.9,1.34,4.5
TRP0319434,2026-06-02 12:00:00,SHJ,Z13,Z10,CPT00944,Go,completed,24.2,7.4,20.6,8.1,7.4,0.98,5.0
TRP0319596,2026-06-05 09:00:00,SHJ,Z13,Z02,CPT00946,Go,completed,42.55,11.48,35.6,8.1,9.1,1.32,4.7
TRP0319962,2026-06-10 15:00:00,SHJ,Z13,Z13,CPT02588,Go,completed,21.98,5.82,21.8,7.3,8.9,1.01,4.8
TRP0320028,2026-06-11 16:00:00,SHJ,Z13,Z08,CPT02198,Max,completed,38.21,4.87,15.4,8.6,7.1,1.03,5.0
TRP0320256,2026-06-14 20:00:00,SHJ,Z13,Z14,CPT01563,Go,completed,40.22,14.0,41.4,7.6,11.5,1.09,4.6
TRP0320281,2026-06-15 10:00:00,SHJ,Z13,Z12,CPT01822,Go Plus,completed,55.2,16.66,44.7,6.6,5.0,1.01,4.7
TRP0320353,2026-06-16 17:00:00,SHJ,Z13,Z09,CPT01287,Go,completed,19.26,3.35,13.7,7.9,9.0,1.12,4.7
TRP0320446,2026-06-18 12:00:00,SHJ,Z13,Z04,CPT02527,Business,completed,44.64,4.05,17.5,7.6,9.0,1.1,4.9
TRP0320460,2026-06-18 15:00:00,SHJ,Z13,Z09,CPT02091,Go,completed,29.45,8.02,26.4,6.9,6.9,1.14,4.7
TRP0320720,2026-06-21 14:00:00,SHJ,Z13,Z03,CPT01628,Go,completed,50.35,21.0,62.9,6.2,8.6,1.01,4.7
TRP0321164,2026-06-28 16:00:00,SHJ,Z13,Z11,CPT00231,Max,completed,43.47,4.59,14.4,8.0,7.6,1.2,4.6
TRP0321655,2025-07-13 00:00:00,SHJ,Z14,Z11,CPT00534,Go,completed,14.68,1.91,8.6,10.9,8.9,1.01,5.0
TRP0322105,2025-07-27 18:00:00,SHJ,Z14,Z03,CPT00583,Go,completed,37.75,14.46,43.2,8.9,12.6,1.0,3.9
TRP0322213,2025-07-30 23:00:00,SHJ,Z14,Z11,CPT02437,Go Plus,completed,31.52,7.09,26.7,9.4,11.7,0.98,4.2
TRP0322226,2025-07-31 12:00:00,SHJ,Z14,Z14,CPT02417,Go,completed,14.67,2.23,6.6,9.8,11.4,0.97,5.0
TRP0322368,2025-08-04 17:00:00,SHJ,Z14,Z11,CPT00534,Go,completed,38.28,15.17,44.9,12.2,11.9,0.98,4.8
TRP0322637,2025-08-13 18:00:00,SHJ,Z14,Z01,CPT01201,Business,completed,52.04,7.68,17.1,10.0,7.6,0.97,4.6
TRP0322879,2025-08-21 14:00:00,SHJ,Z14,Z15,CPT00638,Go,completed,18.82,4.65,19.6,8.7,9.5,0.96,4.7
TRP0322917,2025-08-23 07:00:00,SHJ,Z14,Z01,CPT01721,Go,cancelled_rider,0.0,0.0,0.0,11.3,13.7,1.01,
TRP0323281,2025-09-04 08:00:00,SHJ,Z14,Z12,CPT00835,Go,completed,18.19,3.79,15.1,10.9,9.3,1.01,5.0
TRP0323837,2025-09-24 11:00:00,SHJ,Z14,Z12,CPT02472,Go,completed,22.33,6.5,16.5,11.1,9.7,0.97,5.0
TRP0323909,2025-09-26 17:00:00,SHJ,Z14,Z08,CPT02227,Go,cancelled_rider,0.0,0.0,0.0,10.4,9.8,1.02,
TRP0323966,2025-09-28 11:00:00,SHJ,Z14,Z15,CPT00656,Go,completed,49.3,9.37,32.8,9.8,13.1,1.74,4.8
TRP0323990,2025-09-29 07:00:00,SHJ,Z14,Z15,CPT01648,Go,completed,31.17,7.98,33.9,9.0,10.7,1.21,4.8
TRP0324251,2025-10-07 18:00:00,SHJ,Z14,Z01,CPT00198,Go Plus,completed,46.58,13.03,43.0,10.0,10.7,1.01,4.8
TRP0324275,2025-10-08 15:00:00,SHJ,Z14,Z09,CPT00867,Go,completed,19.99,4.75,15.8,10.8,8.8,1.01,4.5
TRP0324432,2025-10-14 15:00:00,SHJ,Z14,Z15,CPT01036,Go,completed,20.4,5.08,18.8,7.3,7.0,1.0,4.5
TRP0324458,2025-10-15 21:00:00,SHJ,Z14,Z06,CPT01501,Max,completed,46.52,7.91,27.6,9.3,5.9,1.0,4.3
TRP0324856,2025-10-27 21:00:00,SHJ,Z14,Z01,CPT02451,Go,completed,33.76,7.57,22.4,9.9,8.8,1.35,5.0
TRP0324921,2025-10-30 11:00:00,SHJ,Z14,Z12,CPT02001,Go,completed,17.67,3.7,7.8,10.6,9.6,0.99,5.0
TRP0324972,2025-10-31 18:00:00,SHJ,Z14,Z15,CPT02066,Go,completed,14.72,1.93,8.0,9.0,9.6,1.01,4.7
TRP0325087,2025-11-05 05:00:00,SHJ,Z14,Z15,CPT00885,Go Plus,completed,23.6,3.55,11.9,9.1,14.5,0.99,4.3
TRP0325264,2025-11-11 07:00:00,SHJ,Z14,Z01,CPT00867,Go,completed,25.23,7.69,20.1,10.3,8.8,1.0,5.0
TRP0325793,2025-11-28 13:00:00,SHJ,Z14,Z08,CPT01957,Go Plus,completed,28.73,5.51,20.4,9.9,10.0,1.01,5.0
TRP0325808,2025-11-28 19:00:00,SHJ,Z14,Z15,CPT02243,Go,completed,17.12,2.87,9.9,10.9,7.5,1.05,4.7
TRP0325982,2025-12-04 13:00:00,SHJ,Z14,Z15,CPT00315,Go,completed,28.36,9.54,26.0,10.4,11.1,0.99,4.6
TRP0326019,2025-12-05 15:00:00,SHJ,Z14,Z09,CPT02048,Go,completed,38.61,14.72,43.1,9.8,9.6,1.01,4.6
TRP0326587,2025-12-23 17:00:00,SHJ,Z14,Z07,CPT00439,Go,completed,25.39,8.5,23.5,10.5,9.2,0.95,5.0
TRP0327101,2026-01-08 19:00:00,SHJ,Z14,Z11,CPT01471,Max,completed,43.86,7.34,27.8,9.8,9.1,0.98,4.3
TRP0327496,2026-01-20 19:00:00,SHJ,Z14,Z08,CPT02550,Max,cancelled_rider,0.0,0.0,0.0,9.5,10.7,1.02,
TRP0327960,2026-02-05 07:00:00,SHJ,Z14,Z03,CPT00306,Go,completed,14.13,1.85,9.9,10.7,12.3,0.98,4.4
TRP0328234,2026-02-13 20:00:00,SHJ,Z14,Z09,CPT02113,Business,completed,74.62,4.69,18.8,6.1,17.5,1.74,4.5
TRP0328997,2026-03-08 11:00:00,SHJ,Z14,Z05,CPT00221,Go,completed,50.46,21.33,66.3,9.6,10.1,1.0,4.7
TRP0329245,2026-03-15 07:00:00,SHJ,Z14,Z02,CPT01946,Go,completed,23.27,6.51,13.5,10.1,8.5,1.01,4.6
TRP0329272,2026-03-15 18:00:00,SHJ,Z14,Z15,CPT02558,Go,completed,37.35,12.08,32.6,9.5,8.9,1.12,4.5
TRP0329510,2026-03-21 16:00:00,SHJ,Z14,Z10,CPT01125,Business,completed,42.88,4.69,12.1,10.2,11.1,1.0,4.2
TRP0329556,2026-03-22 18:00:00,SHJ,Z14,Z07,CPT01902,Max,completed,42.79,6.57,17.7,10.2,9.3,1.01,5.0
TRP0329605,2026-03-24 17:00:00,SHJ,Z14,Z15,CPT02217,Go Plus,completed,23.46,3.19,15.6,9.6,7.1,1.02,5.0
TRP0329624,2026-03-25 12:00:00,SHJ,Z14,Z01,CPT02268,Go,cancelled_rider,0.0,0.0,0.0,9.5,7.3,0.99,
TRP0329704,2026-03-27 17:00:00,SHJ,Z14,Z09,CPT01748,Go Plus,completed,24.68,4.12,17.2,8.9,8.9,0.98,4.5
TRP0330242,2026-04-11 07:00:00,SHJ,Z14,Z09,CPT01952,Go,completed,31.22,11.1,33.7,10.1,11.3,0.99,4.6
TRP0330330,2026-04-12 19:00:00,SHJ,Z14,Z03,CPT01242,Go Plus,completed,32.18,7.1,13.4,9.3,9.2,1.0,5.0
TRP0330343,2026-04-13 09:00:00,SHJ,Z14,Z12,CPT01592,Go,completed,24.05,7.32,23.8,8.7,9.2,0.98,4.5
TRP0330617,2026-04-19 22:00:00,SHJ,Z14,Z08,CPT01972,Go,completed,30.54,10.56,29.5,8.6,12.5,1.0,4.3
TRP0330746,2026-04-23 13:00:00,SHJ,Z14,Z03,CPT01222,Go,completed,30.67,10.8,26.7,11.8,9.1,0.99,4.9
TRP0331102,2026-05-02 09:00:00,SHJ,Z14,Z13,CPT02557,Go,completed,19.38,3.49,10.1,10.7,9.7,1.11,4.6
TRP0331240,2026-05-05 23:00:00,SHJ,Z14,Z08,CPT01987,Business,completed,61.15,9.27,30.7,8.9,6.8,1.03,4.8
TRP0331351,2026-05-08 07:00:00,SHJ,Z14,Z11,CPT01889,Business,completed,41.49,4.42,13.2,10.1,8.0,0.99,4.3
TRP0331441,2026-05-10 11:00:00,SHJ,Z14,Z07,CPT00315,Go,completed,18.64,4.44,13.2,9.4,11.5,0.97,4.3
TRP0331442,2026-05-10 11:00:00,SHJ,Z14,Z12,CPT01184,Go,completed,21.81,6.21,27.5,10.4,10.3,0.97,4.3
TRP0331475,2026-05-11 09:00:00,SHJ,Z14,Z08,CPT01902,Go,completed,50.2,13.3,38.8,11.7,9.7,1.41,4.4
TRP0331504,2026-05-12 01:00:00,SHJ,Z14,Z12,CPT01885,Go Plus,completed,41.33,10.99,28.8,8.5,7.4,1.0,4.8
TRP0331653,2026-05-15 21:00:00,SHJ,Z14,Z08,CPT02091,Go Plus,completed,16.86,0.8,6.3,10.8,10.7,0.97,4.9
